,label,area,perimeter,max_intensity,mean_intensity,min_intensity,solidity,minor_axis_length,major_axis_length,eccentricity,bbox-0,bbox-1,bbox-2,bbox-3,q1_intensity,q2_intensity,q3_intensity,filename,cl,noncompactness,q1q2,mima,im_id,schistocyt,cls
98,99,76.22172900695797,48.4047485634658,206,176.56486476830185,157,0.8452954411609259,6.194676811931692,17.80147319618911,0.9374994514481708,1506,2516,1914,2798,178.427,183.85580000000002,191.2145,TP1_a.jpg,1,30.739524201536543,0.9704725116096418,0.34798675051556016,1,True,1
99,100,27.347122179708883,19.88720359918846,198,176.76936865166303,163,0.9901400118319859,5.590405996533997,6.237232481273374,0.4434564600824512,1520,299,1683,462,170.35870000000003,175.3587,182.77790000000002,TP1_a.jpg,1,14.46224814430491,0.9714870149014564,0.8962959154270096,1,False,0
100,101,45.334350022467014,28.373015854339524,198,169.06481648345047,154,0.9290398191812931,6.317969462371165,9.466509899075863,0.7446974643364173,1522,677,1714,922,171.0683,175.0683,182.35870000000003,TP1_a.jpg,1,17.757572972186484,0.9771517744788748,0.6674021925427803,1,False,0
101,102,22.641303903813945,18.126886939991238,207,186.60374067837384,173,0.9878215410206143,5.1184481213453665,5.637488028331112,0.41912044860621916,1553,1565,1691,1716,163.0,167.0,172.85580000000002,TP1_a.jpg,1,14.512593070219541,0.9760479041916168,0.9079306413818853,1,False,0
102,103,31.575005786958236,21.964113977323585,198,177.56746733364957,160,0.9800929839391378,6.110984161334847,6.646314807347912,0.39319638076666114,1588,2963,1770,3139,181.21450000000002,185.277,192.21450000000002,TP1_a.jpg,1,15.278613282412172,0.978073371222548,0.919454515542775,1,False,0
103,104,29.648289102817227,20.864520255064424,199,182.4903554698264,167,0.9899972719832681,5.4349080494256174,6.960532550112183,0.6247587435450229,1592,2133,1781,2286,172.85580000000002,176.77790000000002,182.21450000000004,TP1_a.jpg,1,14.683080159004117,0.9778134031459815,0.7808178483897792,1,False,0
104,105,26.822891845154615,19.7701713897695,209,184.27285649017716,172,0.987715603690333,5.702239314587207,6.004435215576914,0.31324842303924616,1592,2371,1757,2530,177.92409999999998,182.42700000000002,187.427,TP1_a.jpg,1,14.57186939563591,0.9753167020232748,0.949671219666799,1,False,0
105,106,30.511567108291008,21.185047616725505,212,188.04953588004284,174,0.9851402444385826,5.814359723550984,6.732002956905417,0.504024391524971,1611,1162,1781,1334,178.92409999999998,182.42700000000002,189.06830000000002,TP1_a.jpg,1,14.709380246843217,0.9807983467359545,0.8636894191478108,1,False,0
106,107,26.18428398306123,20.690058186379634,198,181.0396255850234,168,0.9601078436267412,4.81847738169168,7.006464970315871,0.7259772110796081,1611,1813,1794,1962,182.3549,186.21450000000002,193.5694,TP1_a.jpg,1,16.348681065050375,0.97927336485612,0.6877187571915384,1,False,0
107,108,25.462616249778733,19.735893449247936,198,180.88550802139036,168,0.9763483527384744,5.023393011542319,6.497737418526667,0.6342856162051103,1614,3155,1771,3322,177.427,180.42700000000002,185.2145,TP1_a.jpg,1,15.297151181134119,0.983372776801698,0.7730988016258358,1,False,0
108,109,28.966108849280374,20.607303917482245,198,180.28764161143232,166,0.9852716409615118,5.600195800091461,6.6030700656161425,0.5298041727650487,1645,92,1820,251,176.0683,180.06830000000002,185.92409999999998,TP1_a.jpg,1,14.660615167785274,0.9777862066782436,0.8481200024293394,1,False,0
109,110,20.229844364864313,16.89628758925627,208,184.18025173318975,168,0.9905327021801453,4.864561597673293,5.300817816251447,0.39727362533364546,1662,1376,1801,1510,175.64130000000003,179.0683,185.3587,TP1_a.jpg,1,14.112047979701318,0.9808620509604438,0.917700205194628,1,False,0
110,111,18.029438596968994,16.36702021838883,219,191.5292651612416,163,0.9875447494033412,4.1499714680413495,5.534927143434175,0.6616884711492889,1684,907,1798,1058,177.8558,182.42700000000002,190.5029,TP1_a.jpg,1,14.857886416617717,0.9749423056893989,0.7497788788356982,1,False,0
111,112,58.21816151740853,42.42273017334742,215,181.1318645336327,162,0.8467540697904702,6.31526706492671,13.497258408998258,0.8837853434139582,1706,2720,2026,2946,182.8558,191.3587,200.71560000000002,TP1_a.jpg,1,30.912828376115836,0.9555656471328452,0.46789258037146947,1,True,1
112,113,32.40424286161681,21.452303730641347,206,179.20442894360872,165,0.9912116289724686,6.173116006202107,6.691065199690467,0.3857797197515914,1708,1522,1889,1690,174.06830000000002,180.85580000000002,187.21450000000002,TP1_a.jpg,1,14.201885145627099,0.9624701004888978,0.9225909211716662,1,False,0
113,114,31.607685080540843,24.602397175960427,198,176.7917976995649,165,0.8813501404814337,5.912098910149294,6.971737644212678,0.5299812196155312,1733,1951,1909,2149,172.3587,177.0683,185.7779,TP1_a.jpg,1,19.149708220053824,0.9734023537809987,0.8480093789898989,1,False,0
114,115,29.59927016244332,20.48131817717327,210,174.699696384212,156,0.9922402775241921,5.722684465452048,6.592218343141515,0.4963947327386423,1766,571,1926,744,172.06830000000002,175.3587,180.49710000000002,TP1_a.jpg,1,14.172119514178629,0.9812361747663505,0.8680969239142203,1,False,0
115,116,25.97731512370474,20.108605813210605,198,184.70945591781108,174,0.9840614844999226,5.578381614830572,5.939188238768054,0.343234226608901,1769,3064,1924,3229,167.93170000000003,172.0,180.335425,TP1_a.jpg,1,15.565735944054728,0.9763470930232561,0.9392498419931672,1,False,0
116,117,23.6924878473877,19.82846252568157,198,179.6398275862069,167,0.9483839319779801,4.812768671706608,6.370372252259907,0.6551572574140424,1773,1692,1912,1874,180.3587,183.852,189.85780000000003,TP1_a.jpg,1,16.5946239443026,0.9809993908143506,0.7554925334228726,1,False,0
117,118,65.94000626353127,41.055880337172425,204,180.45140107791107,162,0.8538658203297188,6.4251787726988185,14.857911028204178,0.9016619461908312,1815,1160,2172,1354,175.3587,178.852,184.2145,TP1_a.jpg,1,25.562407493923,0.9804682083510389,0.43244159697161727,1,True,1
118,119,23.028008877874758,18.923635393571928,198,178.4976939451277,165,0.9766125772362418,5.03807777062545,5.861879800619479,0.5111953842029686,1818,741,1978,882,173.85580000000002,179.49710000000002,187.63180000000003,TP1_a.jpg,1,15.550800697011777,0.9685716370905156,0.8594645304895249,1,False,0
119,120,27.977560218406612,20.3247631702685,198,180.1106730909622,168,0.9853258523953388,5.558284158402074,6.422317827929755,0.5009713148269728,1823,957,1978,1128,173.3587,177.2145,183.0683,TP1_a.jpg,1,14.765261684817121,0.9782421867285127,0.8654638881666491,1,False,0
120,121,24.87166569082665,19.04329003147301,198,177.9009087922917,159,0.9891692840896783,5.314860590606149,5.963532703190113,0.4535577852668486,1832,364,1992,512,175.0683,178.92409999999998,185.2145,TP1_a.jpg,1,14.580724095071501,0.9784500802295499,0.8912268709054005,1,False,0
121,122,29.235713021336856,21.012121731079183,198,181.8757859438312,168,0.9787573505948853,6.027439222092337,6.197928498984103,0.23293402869215601,1865,19,2032,190,173.06830000000002,177.0683,184.427,TP1_a.jpg,1,15.10170999829787,0.9774098469347705,0.9724925389314009,1,False,0
122,123,52.18474693972032,37.379141949468014,217,183.0333202870189,164,0.8517991687595848,6.102946498156124,12.0111996265388,0.8612953354385867,1892,196,2184,393,177.0683,180.92409999999998,187.35870000000003,TP1_a.jpg,1,26.77411187779476,0.9786883007846937,0.5081046596437907,1,True,1
123,124,26.268705491482958,19.435445640254173,198,181.5011922040224,169,0.9887755625032033,5.426946880042319,6.172774077965843,0.47649955252469905,1912,1343,2066,1508,176.0683,181.852,188.50290000000004,TP1_a.jpg,1,14.379716859582121,0.9681955656247937,0.879174713264526,1,False,0
124,125,50.30024100979017,28.5952793450079,198,172.64816870144284,159,0.9678272944012156,6.541878421310991,9.892065304831258,0.7500987469025105,1920,1943,2176,2136,176.8558,180.42700000000002,186.49710000000002,TP1_a.jpg,1,16.256184551081667,0.9802069535047413,0.6613258424523295,1,False,0
125,126,25.450361514685255,19.42124725239992,198,180.6724626825745,168,0.985656278015082,5.555540271084807,5.84871403382953,0.3126335697240761,1936,1664,2091,1822,167.3587,170.4971,177.0683,TP1_a.jpg,1,14.82041206452843,0.9815926487899208,0.9498738079774498,1,False,0
126,127,11.35060797102436,14.56433336442626,198,182.52675143953934,170,0.9869760833530665,2.823759738742637,5.438627753045958,0.8546500673810179,1942,3310,2092,3384,176.0683,180.06830000000002,185.2145,TP1_a.jpg,1,18.687968687812653,0.9777862066782436,0.5192044513730807,1,False,0
127,128,26.182922345828622,19.48238578559152,198,183.04794841125383,171,0.9882310617740775,5.339839958708821,6.249273738516752,0.5194946794480815,1982,2606,2142,2760,177.0683,181.0683,187.852,TP1_a.jpg,1,14.496600145899656,0.9779088885243855,0.8544736848055271,1,False,0
128,129,27.390694571152352,19.84768080170265,213,182.6608172598926,166,0.9896197176169627,5.797104268495093,6.020496573463272,0.2698773577437995,1984,805,2146,968,178.8558,182.42700000000002,187.9241,TP1_a.jpg,1,14.38190740957552,0.9804239504020784,0.9628947044081326,1,False,0
129,130,64.6151332362032,51.40922665340342,201,180.10652421292198,110,0.7881676853574275,7.207666202548776,13.681889585446005,0.8499871519365573,2044,1423,2297,1765,175.0683,180.21450000000002,189.0569,TP1_a.jpg,1,40.9023158002282,0.9714440291985383,0.5268034183096953,1,True,1
130,131,27.217766642611075,20.117559344100613,208,179.3571464305368,155,0.9897504456327986,5.144697686614312,6.741614654504671,0.64625038060263,2048,594,2224,747,174.8558,181.21450000000002,187.427,TP1_a.jpg,1,14.869559258025307,0.9649106445676255,0.7631254455009058,1,False,0
131,132,21.73717678136191,17.961603370993863,198,171.28069406163868,158,0.9811320754716981,4.9359466562196985,5.689663590840015,0.4973870669317894,2055,978,2192,1135,170.92409999999998,179.50490000000002,187.50490000000002,TP1_a.jpg,1,14.841816805461196,0.952197405196181,0.8675287347684755,1,False,0
132,133,19.830884655710026,17.08712053668261,208,183.93957703927492,166,0.9865871833084948,4.7034265569496645,5.378626690510213,0.48508668114417247,2076,2189,2210,2328,165.49710000000005,168.8558,175.0683,TP1_a.jpg,1,14.722978490576418,0.9801090634730939,0.8744660723987707,1,False,0
133,134,26.61592298579812,19.534570787893113,212,186.85476032127693,172,0.9899721448467966,5.674710245745859,5.980045762916528,0.31545378892988707,2079,428,2240,584,175.6491,184.06830000000002,192.71359999999999,TP1_a.jpg,1,14.33726179891725,0.9542604565805192,0.948940939705827,1,False,0
134,135,41.14731553219591,25.16223381342367,198,169.40610212118204,158,0.980467862820804,5.926379219947277,8.927563437496103,0.747884019691196,2080,2803,2253,3040,180.35490000000001,185.2145,192.71359999999999,TP1_a.jpg,1,15.387103685682717,0.9737623134257849,0.6638294156562653,1,False,0
135,136,26.334064078648165,19.665801385166326,198,182.67032057911067,171,0.9861812248228036,5.295470242999689,6.348376668517543,0.5515443557767351,2091,1819,2265,1968,164.4971,167.3587,171.85580000000002,TP1_a.jpg,1,14.686063760070523,0.9829013968201235,0.8341455650009932,1,False,0
136,137,26.814722021758964,20.35315994597701,198,180.4830142690296,164,0.9823905018457547,4.969006730071356,6.903968662344929,0.6942520727988934,2117,68,2290,230,179.427,182.42700000000002,186.6337,TP1_a.jpg,1,15.448644944011589,0.9835550658619611,0.7197319358027959,1,False,0
137,138,32.643891014555905,22.295767360761975,198,167.6051138733628,155,0.9807723776795941,5.35283551952141,7.842769820138271,0.7308683141485095,2130,3173,2278,3381,175.0683,180.06830000000002,186.21450000000002,TP1_a.jpg,1,15.228002139314876,0.9722327583478045,0.6825185033196649,1,False,0
138,139,23.082474367179096,18.370129858516577,210,179.40473100519114,158,0.9876485667676532,5.1939913461573965,5.660416301404335,0.3975077316103297,2190,930,2344,1071,160.6413,163.92210000000003,172.84619999999998,TP1_a.jpg,1,14.619822192832068,0.9799856151184005,0.9175988248194361,1,False,0
139,140,22.431611769992237,17.977974249735414,209,183.65964550200314,140,0.9893105933221235,5.102432511777934,5.603138648401508,0.41320446829781177,2192,2337,2342,2475,171.0683,178.92409999999998,187.35870000000003,TP1_a.jpg,1,14.408574891462713,0.9560942321353021,0.9106382747165433,1,False,0
140,141,96.25822088479187,52.2516040380804,198,168.8651210162251,152,0.8114998737286774,8.248284586498439,18.41161398127396,0.8940367809209954,2200,1039,2554,1467,178.3587,182.3549,189.7136,TP1_a.jpg,1,28.363604681828246,0.9780855902418856,0.44799356508818755,1,True,1
141,142,60.5234133522147,40.15082823626536,205,180.61542441899707,161,0.868246278860804,6.263141995943834,13.822535372238255,0.8914541356885431,2219,310,2505,601,161.6413,166.4971,175.3587,TP1_a.jpg,1,26.635791320568234,0.9708355280662547,0.45311094001777596,1,True,1
142,143,49.672526245557655,28.25815613580786,198,170.5641447368421,154,0.9640591966173362,6.41197704817,10.010745546824586,0.7679502940952017,2221,2059,2426,2310,174.42700000000002,179.9241,187.64129999999997,TP1_a.jpg,1,16.075755524254404,0.9694476726575262,0.6405094423965139,1,False,0
143,144,24.521724922046268,19.00530341702567,202,182.98089843966906,170,0.9895054945054945,5.347641588475677,5.846068909228368,0.4040396860089102,2223,2499,2378,2652,164.5029,168.0683,175.9221,TP1_a.jpg,1,14.729859303187483,0.9787860054513553,0.9147414564399176,1,False,0
144,145,41.81043286447625,28.20597113350627,198,173.9320979613105,161,0.924740249962355,6.512081528136417,8.52731433221043,0.6456029932221584,2239,2670,2437,2896,178.0683,181.77790000000002,188.21450000000004,TP1_a.jpg,1,19.028188733729703,0.9795926787579787,0.7636732122724941,1,False,0
145,146,26.790212551572008,19.682172263907873,198,177.06724269377384,160,0.9878495757393182,5.786613442499439,5.905586183663061,0.19971414849556293,2249,597,2410,756,168.3587,172.5029,178.50289999999998,TP1_a.jpg,1,14.460053434828499,0.9759760560547097,0.9798542028744339,1,False,0
146,147,8.28692419765526,16.085752086872738,198,173.99967137693065,157,0.9108051481592337,1.6232524185798802,7.105244835997808,0.9735536905048991,2254,0,2445,44,170.8558,175.85580000000002,183.85580000000002,TP1_a.jpg,1,31.224060221709635,0.9715676139200411,0.22845833691133077,1,True,1
147,148,23.52909137947468,18.560962805942918,198,182.28408564814814,166,0.9880496311967523,5.06943484051052,5.918801032057984,0.5161521383751031,2301,1530,2439,1692,165.49710000000005,172.9241,182.2765,TP1_a.jpg,1,14.641846330884029,0.9570505210089284,0.8564969177123806,1,False,0
148,149,25.50210372952438,19.5277897478904,198,177.6080943990603,162,0.9848038700178778,4.9545063487302725,6.584421186516544,0.6586392016594639,2320,58,2492,195,177.8558,181.85580000000004,187.35490000000001,TP1_a.jpg,1,14.95306334262665,0.9780045508584271,0.7524589038860422,1,False,0
149,150,24.86894241636143,19.172984445707748,198,180.66354577310557,163,0.9866565825725244,5.438033740366814,5.8504642431521345,0.3688103831695798,2343,2903,2492,3063,172.49710000000002,177.8558,182.42700000000002,TP1_a.jpg,1,14.781623054203653,0.9698705355687024,0.9295046537087953,1,False,0
150,151,27.29674160210237,20.397027725237407,198,180.39497181623184,154,0.9805331376864759,5.29452839748275,6.623652103868574,0.6008833463376736,2387,698,2532,871,175.85580000000002,179.85580000000002,186.1328,TP1_a.jpg,1,15.241333419519222,0.9777599610354517,0.7993367276023535,1,False,0
151,152,41.66337604335453,25.569224117907908,198,163.1856984116609,149,0.9753283182455693,5.962889133421245,8.976041791507742,0.7474557054500109,2416,3067,2579,3307,175.427,180.21450000000002,186.35490000000001,TP1_a.jpg,1,15.692084609549653,0.9734344350759788,0.6643116500485494,1,False,0
152,153,27.37435492436105,20.34267023204852,198,174.0757560684441,160,0.984428557438057,5.311085741104147,6.589838280318529,0.5919824599042856,2418,2547,2566,2728,157.5029,160.50290000000004,165.64130000000003,TP1_a.jpg,1,15.117223156977538,0.9813087489384925,0.8059508466188686,1,False,0
153,154,26.9331844609959,19.682172263907873,199,181.5870070778564,170,0.9895442493371355,5.518847292806837,6.217996529915616,0.4606914280440474,2423,1395,2579,1560,169.0,172.85580000000002,178.87387499999997,TP1_a.jpg,1,14.383293798293767,0.9776935457184542,0.8875603687224529,1,False,0
154,155,29.595185250745494,21.363218359336063,198,182.03515067862895,167,0.9708759547951936,5.907472721299527,6.420299543813393,0.39162677533447543,2465,2373,2634,2543,176.8558,180.21450000000002,186.8462,TP1_a.jpg,1,15.420991448505198,0.9813627649273503,0.9201241594704056,1,False,0
155,156,28.459579798750017,20.56624493695796,200,181.83216114061528,168,0.9821436962548752,5.705905082038636,6.372697638848913,0.44532841491192743,2474,2729,2643,2889,176.427,181.42700000000002,187.85780000000003,TP1_a.jpg,1,14.862146025976335,0.9724407061793447,0.8953673005376231,1,False,0
156,157,24.6715050176332,19.06119709325303,198,173.1777140018765,158,0.9877882571008014,5.474309902020212,5.761325664292312,0.3116945948863327,2480,1565,2638,1715,176.21450000000002,181.0683,187.35490000000001,TP1_a.jpg,1,14.726674938077725,0.9731935407799157,0.9501823401424826,1,False,0
157,158,41.15684699282417,25.993485176323343,198,170.81376960232913,157,0.9642082429501084,6.696801976189168,8.13323845015139,0.5674804107648898,2481,2090,2705,2289,166.8558,170.6413,179.427,TP1_a.jpg,1,16.416740372010157,0.9778160386729355,0.8233868977571309,1,False,0
158,159,28.761863264389103,20.44550405361323,203,176.74520664678312,159,0.9900168728908887,5.692755472592502,6.439903666126191,0.4675219468780534,2505,114,2679,267,164.3587,169.0683,175.0683,TP1_a.jpg,1,14.533781492657189,0.9721438022385036,0.883981464278157,1,False,0
